X0,X1,y
-8.043056452824273173e-01,-2.899818960693138492e-01,3.545072582235619940e-02
-9.199936028121968867e-01,6.750645184094393736e-01,6.877941618158833759e-01
3.479017619704715125e-01,-5.567961751531812498e-01,-4.364873104559001682e-01
-1.102218299054223083e+00,3.017160935010705369e-01,7.241363379535924460e-01
9.573856068419316356e-01,-1.138363493818814604e-01,-4.281009469359441377e-01
4.183525008892231556e-01,-3.760271505497427280e-01,-3.229749724273940359e-01
6.756920600942722954e-02,-2.912829113936885039e-01,-5.697023799960199142e-02
2.940421429749802140e-01,-1.509772513035726904e+00,-9.336333331058072060e-01
6.441905231896891681e-01,-2.299324816033148089e-01,-2.595091765966675568e-01
3.586080676493851871e-01,-3.403101274662089781e-01,-3.754903123878599036e-01
3.203611893741035166e-01,-1.072562804128921465e+00,-6.642431092000100623e-01
1.189154412488462098e+00,-1.703544587637297880e+00,-1.428493024183417726e+00
-1.039238814779186226e+00,2.356660695396342597e-01,6.195437340908376278e-01
1.462842285184577040e+00,2.781263018080307736e-01,-4.653268917761203549e-01
-2.479084552790861429e-01,-1.425090143243264329e+00,-8.201883424925983102e-01
-1.912766644301322483e-01,-1.987701104209375555e-02,1.842180366108784051e-01
1.690568645339397102e+00,6.221252216057820972e-01,-2.659259505423942072e-01
-1.529092874928446477e+00,2.026779095243192774e+00,1.697945203370049061e+00
-3.950098754987931282e-01,-8.794597147043167196e-01,-3.630600881853577322e-01
1.474822652086909880e+00,-4.975576029696810593e-02,-6.295692588018979574e-01
-3.674025993780988264e-01,2.187859889352312959e-01,3.932898837322891250e-01
8.448887803757161308e-01,9.933362044496503174e-01,1.501974536267082494e-01
-1.375202400052740526e+00,1.998481470271729510e+00,1.646800529231658761e+00
9.468615879956255865e-01,-3.792010620131512355e-01,-5.278684349360741601e-01
-8.186598515214158489e-01,-9.690124307582063112e-01,-2.808186332464148727e-01
1.233784375761825675e-01,-6.480162941896269180e-01,-5.028389224330803708e-01
-7.648739652865205185e-01,8.112544049416355874e-01,6.622470144321317420e-01
3.645673438263234423e-01,-3.945712584237112130e-01,-3.191110681389665027e-01
7.342475961853729416e-01,1.367378626305670863e+00,4.302117193677122975e-01
-1.094496312629645862e+00,-6.032918841422476586e-01,1.070833054746033741e-01
9.426218402198768276e-01,7.189405658150542777e-01,-7.264725792019308126e-02
2.266988564379922855e-01,1.162421187558457358e+00,5.411027490835172982e-01
-1.088211729119097360e+00,-1.479137833771104082e+00,-4.672615811534597818e-01
-8.665073572768980936e-01,1.225440955360400791e-01,2.586175275318255418e-01
-7.960867750951038380e-01,-4.872181564246916285e-01,6.783431793721964032e-02
-9.750001191003013767e-01,-6.204291445949027262e-01,-1.246625118030013010e-02
-1.004787218992994280e+00,3.674662057456129505e-01,4.729873805767634276e-01
7.948910679832191795e-01,-4.804459395182112402e-01,-7.187560975093904014e-01
-2.072657954706781935e-01,-5.810325725119153129e-01,-4.209043535589395146e-01
5.312512156361891558e-01,8.905603873921995317e-02,-1.344136466361431081e-01
1.594156900338214111e+00,-1.095472036637533675e+00,-1.329526515422359445e+00
3.625024991910476557e-01,4.439913996466691160e-01,-8.064288908032346548e-03
